customer_id,channel,send_time,message,reasoning,chat_log,issue_status
115815,twitter_dm_reply,2025-06-27T19:36:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115816 that small biz tyrant a dime yo. nice @115817
Support_agent: @115815 I'm sorry to hear that. Let us know what happened and if you have a tracking # please send that too. ^MC https://t.co/wKJHDXWGRQ",pending customer reply
115818,scheduling_phone_call,2025-06-27T19:43:52.045186Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: @DELTA i booked my flight using delta amex card. Checking in now &amp; was being charged for baggage
Support_agent: @115818 Glad to check. Pls, DM your confirmation number for assistance.  *QB https://t.co/6iDGBJAc2m",pending customer reply
115820,twitter_dm_reply,2025-06-27T19:40:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmazonHelp 3 different people have given 3 different answers and I still don't have my order. Says delivered Saturday, was not, I was home all day
Support_agent: @115820 We'd like to take a further look into this with you! Please reach us by phone or chat here: https://t.co/hApLpMlfHN ^AG",pending customer reply
115822,twitter_dm_reply,2025-06-27T19:32:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115823 I want my amazon payments account CLOSED.  dm me please.
Support_agent: @115822 I am unable to affect your account via Twitter. For real time support, phone or chat use this link: https://t.co/hApLpMlfHN ^CH",pending customer reply
115824,email_reply,2025-06-27T19:31:52.045186Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @AmazonHelp Okay, danke für die Info
Support_agent: @115824 Wir haben zu danken. Schönen Abend noch. ^JS",resolved
115827,twitter_dm_reply,2025-06-27T19:46:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmazonHelp @115826 Yeah this is crazy we’re less than a week away and still no Shipping Information on something that we Pre-ordered back in August
Support_agent: @115827 Thanks for your patience. ^KM",pending customer reply
115826,scheduling_phone_call,2025-06-27T19:34:52.045186Z,We understand your concern about delivery issue. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'delivery issue', scheduling_phone_call is best.","Customer: @115828 How about you guys figure out my Xbox One X project Scorpio edition first. No expected delivery or shipping date and it’s only a week away
Support_agent: @115826 I'm sorry for the wait. You'll receive an email as soon as we have an estimated delivery date. ^FJ",pending customer reply
115829,scheduling_phone_call,2025-06-27T19:45:52.045186Z,We understand your concern about delivery issue. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'delivery issue', scheduling_phone_call is best.","Customer: @115830 my package was ‘accidentally’ opened.. 4 items missing worth £97.
You need better delivery drivers!! https://t.co/f6SaVBSMqM
Support_agent: @115829 I'm sorry your order arrived in this condition! Please reach out to us for available options: https://t.co/JzP7hlA23B ^DG",pending customer reply
115831,twitter_dm_reply,2025-06-27T19:37:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115821 @AmazonHelp why is my order at my local courier for the last 6 days and still hasn’t been delivered to me?? Over 1 week late 😡
Support_agent: @115831 I'm sorry for the wait. Please reach out to us so we can take a closer look at this delivery: https://t.co/JzP7hlA23B ^SH",pending customer reply
115834,twitter_dm_reply,2025-06-27T19:45:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmazonHelp Hi ready for some help
Support_agent: @115834 Were you able to reach us at the link DW provided? ^TR",pending customer reply
115835,twitter_dm_reply,2025-06-27T19:35:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmazonHelp That page is useless - doesn’t allow me to state it hasn’t been delivered; only tells me it has! How can you sort this out?
Support_agent: @115835 You can also request a call back here Martin https://t.co/zH8UlhTGcc ^KM",pending customer reply
115836,twitter_dm_reply,2025-06-27T19:49:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: In response to your @115830 packing video, this packaging was for a 2ft washing line pole @115837 https://t.co/X21SQHgC0K
Support_agent: @115836 Thanks for bringing this to our attention! Please also leave packing feedback here: https://t.co/PMiShxgPvp so we may improve.^KL",pending customer reply
115838,twitter_dm_reply,2025-06-27T19:26:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmazonHelp I don't want a form to fill out that logs a response no one reads. I want to prevent AMZL from touching my stuff. Possible, or no?
Support_agent: @115838 Is there a current order you're having difficulties with? Please let us know, we'd like to help! ^KL",pending customer reply
115839,twitter_dm_reply,2025-06-27T19:43:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmazonHelp Already handled, just venting. It was a pretty big bummer.
Support_agent: @115839 Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR",pending customer reply
115840,twitter_dm_reply,2025-06-27T19:46:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115841 @115821 Feliz #Halloween2017 https://t.co/edHbRDnM8x
Support_agent: @115840 ¡Que lindoooooooooo! 😍🐶🎃 ^JJ https://t.co/YSOVnjaPrO",pending customer reply
115842,scheduling_phone_call,2025-06-27T19:30:52.045186Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: @AmazonHelp delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge
Support_agent: @115842 Oh no! Please contact us via phone/chat here: https://t.co/JzP7hlA23B
We're unable to view order details via Twitter. ^KL",pending customer reply
115843,scheduling_phone_call,2025-06-27T19:50:52.045186Z,We understand your concern about delivery issue. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'delivery issue', scheduling_phone_call is best.","Customer: Anna Inspired in idea lab at school to be @115821 package being shipped to Narnia! ""Amazon can go anywhere"" according to Anna. https://t.co/TyvKhuu7su
Support_agent: @115843 You're not lion! She even shows witch way is up! That's quite the wardrobe! ^AC",pending customer reply
115844,scheduling_phone_call,2025-06-27T19:27:52.045186Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @115845 They sent the feckin' order to Germany! Some dozy driver is looking for an address in the wrong country! I'm so done with Amazon!
Support_agent: @115844 Oh my! I'm sorry for the troubles! Contact us by Phone or Chat: https://t.co/JzP7hlA23B &amp; we'll be glad to help! ^FR",escalated
115846,email_reply,2025-06-27T19:41:52.045186Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @115847 @115821 Yeah idk the shipping company and it says “mike Ziemer” signed for it in the mail room at our building lol
Support_agent: @115846 That's okay! Thanks for checking! Please contact us by phone or chat and we can look into this: https://t.co/hApLpMlfHN ^BN",resolved
115848,twitter_dm_reply,2025-06-27T19:49:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115821  https://t.co/Gb0beuA3IN
Support_agent: @115848 I'm sorry for the trouble this has caused you; please contact us so we may lend you a hand: https://t.co/hApLpMlfHN ^WM",pending customer reply
115849,twitter_dm_reply,2025-06-27T19:41:52.045186Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmazonHelp Details sent. Please check.
Support_agent: @115849 Thanks for confirming that the details have been shared. Our team will give it a look and reach out shortly. ^AB",pending customer reply
